,Date,Time,EARLWOOD WDR 1h average [°],EARLWOOD TEMP 1h average [°C],EARLWOOD WSP 1h average [m/s],EARLWOOD NO 1h average [pphm],EARLWOOD NO2 1h average [pphm],EARLWOOD CO 1h average [ppm],EARLWOOD OZONE 1h average [pphm],EARLWOOD OZONE 4h rolling average [pphm],EARLWOOD PM10 1h average [µg/m³],EARLWOOD PM2.5 1h average [µg/m³],EARLWOOD HUMID 1h average [%],EARLWOOD SD1 1h average [°],EARLWOOD CO 8h rolling average [ppm]
7485,08/11/2017,22:00,292.2,14.4,0.3,0.5,1.8,,0.3,1.6,14.2,6.3,73.5,59.76,
7486,08/11/2017,23:00,289.5,13.0,0.2,2.0,1.9,,0.0,1.0,14.2,1.4,81.9,45.46,
7487,08/11/2017,00:00,311.8,12.3,0.2,3.0,1.8,,0.0,0.5,12.6,4.1,85.4,57.72,
7488,09/11/2017,01:00,297.6,12.6,0.5,3.3,2.0,,0.0,0.1,12.0,2.6,79.3,47.75,
7489,09/11/2017,02:00,20.2,12.1,0.2,,,,,0.0,14.6,8.8,79.0,76.1,
7490,09/11/2017,03:00,359.2,12.0,0.2,1.3,1.7,,0.1,0.1,11.6,9.6,78.2,73.41,
7491,09/11/2017,04:00,317.5,11.3,0.4,1.7,2.0,,0.0,0.1,12.3,3.9,79.4,42.65,
7492,09/11/2017,05:00,343.8,10.6,0.6,1.8,1.8,,0.0,0.1,13.2,,83.1,39.67,
7493,09/11/2017,06:00,297.7,11.1,0.6,5.0,2.1,,0.1,0.1,18.7,,81.1,41.89,
7494,09/11/2017,07:00,279.4,14.1,0.8,3.8,2.1,,0.3,0.1,16.3,0.5,67.8,39.25,
7495,09/11/2017,08:00,268.4,17.5,1.5,1.0,1.2,,1.4,0.5,17.0,5.0,54.9,30.44,
7496,09/11/2017,09:00,233.2,19.3,0.5,0.3,0.5,,2.2,1.0,17.0,3.9,51.4,83.2,
7497,09/11/2017,10:00,38.1,19.9,0.7,0.2,0.5,,2.4,1.6,11.6,2.7,49.4,67.56,
7498,09/11/2017,11:00,96.1,20.5,0.8,0.3,0.9,,2.2,2.0,12.6,8.9,47.3,47.07,
7499,09/11/2017,12:00,110.7,21.4,1.2,0.6,1.3,,2.2,2.2,22.0,6.6,47.7,39.09,
7500,09/11/2017,13:00,97.4,21.6,1.9,0.1,0.4,,3.1,2.5,15.6,6.5,45.9,35.53,
7501,09/11/2017,14:00,86.1,21.6,1.8,0.1,0.3,,3.3,2.7,12.5,3.1,45.1,29.85,
7502,09/11/2017,15:00,81.7,21.5,1.9,0.1,0.3,,3.2,2.9,15.4,2.7,46.6,29.86,
7503,09/11/2017,16:00,84.3,21.1,2.1,0.1,0.3,,2.8,3.1,14.5,4.4,49.7,28.1,
7504,09/11/2017,17:00,73.0,20.5,1.8,0.1,0.3,,2.4,2.9,7.6,1.3,50.5,28.4,
7505,09/11/2017,18:00,58.2,19.8,1.6,0.1,0.4,,2.0,2.6,8.6,5.1,50.7,26.94,
7506,09/11/2017,19:00,58.5,18.7,1.2,0.0,0.4,,2.2,2.4,11.4,4.4,55.3,27.12,
7507,09/11/2017,20:00,52.7,18.2,0.9,0.1,0.8,,1.7,2.1,11.8,1.0,59.1,29.34,
7508,09/11/2017,21:00,25.8,17.7,0.5,0.0,0.7,,1.6,1.9,13.1,9.9,62.9,49.14,
7509,09/11/2017,22:00,314.0,16.2,0.3,0.6,1.8,,0.3,1.5,15.0,14.6,71.1,40.69,
7510,09/11/2017,23:00,248.2,14.4,0.0,0.9,1.8,,0.0,0.9,11.6,8.6,80.7,86.25,
7511,09/11/2017,00:00,311.9,13.7,0.2,1.5,1.6,,0.0,0.5,12.5,5.7,86.8,50.07,
7512,10/11/2017,01:00,283.6,13.2,0.2,2.6,1.5,,0.1,0.1,11.3,3.0,89.3,45.39,
7513,10/11/2017,02:00,281.9,13.2,0.2,,,,,0.0,13.6,4.8,89.1,38.63,
7514,10/11/2017,03:00,293.4,12.8,0.4,5.4,1.4,,0.1,0.1,13.3,5.1,89.9,32.92,
7515,10/11/2017,04:00,317.9,12.4,0.2,5.4,1.5,,0.1,0.1,13.9,6.3,90.9,61.12,
7516,10/11/2017,05:00,55.2,12.1,0.2,5.4,1.4,,0.1,0.1,13.9,7.7,91.1,111.94,
7517,10/11/2017,06:00,302.6,13.3,0.7,5.7,1.8,,0.1,0.1,20.7,6.5,83.3,40.82,
7518,10/11/2017,07:00,299.1,15.6,1.0,7.6,2.3,,0.2,0.1,20.8,9.1,72.2,33.4,
7519,10/11/2017,08:00,289.2,17.8,1.0,3.3,2.1,,0.4,0.2,19.6,10.0,63.4,39.7,
7520,10/11/2017,09:00,246.0,19.7,0.3,1.4,1.4,,1.2,0.5,14.4,5.0,55.4,98.0,
7521,10/11/2017,10:00,288.0,20.3,0.3,0.4,0.9,,1.7,0.9,13.2,6.2,53.4,92.85,
7522,10/11/2017,11:00,174.5,20.9,0.6,0.7,1.5,,1.5,1.2,17.7,3.0,52.0,58.49,
7523,10/11/2017,12:00,108.8,21.5,1.0,0.3,0.8,,2.4,1.7,16.9,2.9,51.6,45.19,
7524,10/11/2017,13:00,83.1,21.8,1.5,0.1,0.4,,3.0,2.2,13.1,7.5,49.9,35.52,
7525,10/11/2017,14:00,87.8,22.3,1.9,0.1,0.4,,3.0,2.5,7.6,10.0,46.2,30.55,
7526,10/11/2017,15:00,94.1,22.5,1.9,0.1,0.3,,2.8,2.8,6.6,5.5,42.1,33.15,
7527,10/11/2017,16:00,83.8,22.0,2.1,0.0,0.3,,2.6,2.8,5.6,1.4,42.3,27.99,
7528,10/11/2017,17:00,91.7,21.4,2.1,0.0,0.3,,2.4,2.7,17.0,0.8,48.0,25.19,
7529,10/11/2017,18:00,89.6,20.7,1.6,0.0,0.3,,2.0,2.5,10.4,3.5,51.2,30.28,
7530,10/11/2017,19:00,73.8,19.6,1.5,-0.1,0.3,,1.9,2.2,9.4,5.4,56.1,25.45,
7531,10/11/2017,20:00,67.7,19.1,0.8,0.0,0.8,,1.6,2.0,12.5,5.0,60.2,27.95,
7532,10/11/2017,21:00,66.3,18.7,0.6,-0.1,0.6,,1.6,1.8,9.7,-1.1,61.2,29.75,
7533,10/11/2017,22:00,140.7,17.3,0.1,0.2,1.1,,0.8,1.5,12.1,-0.7,68.6,88.01,
7534,10/11/2017,23:00,301.6,15.4,0.1,1.5,1.6,,0.2,1.0,12.2,4.3,80.1,75.87,
7535,10/11/2017,00:00,300.7,14.5,0.1,2.7,1.5,,0.1,0.7,12.4,3.9,86.5,63.38,
7536,11/11/2017,01:00,306.4,14.0,0.2,5.4,1.4,,0.1,0.3,15.6,4.0,89.3,53.68,
7537,11/11/2017,02:00,293.3,13.5,0.2,,,,,0.1,15.5,8.6,91.4,59.26,
7538,11/11/2017,03:00,292.4,13.2,0.2,6.2,1.2,,0.1,0.1,13.0,5.6,92.2,65.53,
7539,11/11/2017,04:00,268.2,12.8,0.2,8.3,1.2,,0.1,0.1,15.8,10.4,92.8,57.3,
7540,11/11/2017,05:00,330.8,12.5,0.3,7.3,1.3,,0.1,0.1,16.6,6.7,93.2,37.81,
7541,11/11/2017,06:00,298.9,13.6,0.4,4.4,1.5,,0.1,0.1,18.2,5.5,87.8,41.05,
7542,11/11/2017,07:00,309.8,16.2,0.7,3.9,1.7,,0.3,0.1,16.7,5.8,74.4,37.77,
7543,11/11/2017,08:00,282.2,19.2,0.8,1.1,1.0,,1.1,0.4,10.4,7.0,61.9,53.31,
7544,11/11/2017,09:00,293.9,20.5,0.6,0.2,0.4,,2.1,0.9,7.2,3.4,54.8,67.98,
7545,11/11/2017,10:00,235.5,21.3,0.2,0.3,0.7,,2.2,1.4,6.3,3.2,50.5,96.76,
7546,11/11/2017,11:00,98.3,21.8,0.6,0.3,1.0,,2.3,1.9,12.4,3.9,49.8,62.8,
7547,11/11/2017,12:00,107.3,22.0,1.7,0.1,0.4,,2.8,2.3,4.4,2.9,46.0,35.6,
7548,11/11/2017,13:00,106.9,22.7,1.7,0.0,0.2,,3.0,2.6,16.0,-2.3,46.4,36.26,
7549,11/11/2017,14:00,96.8,21.5,1.6,0.0,0.2,,3.1,2.8,15.4,,56.9,39.98,
7550,11/11/2017,15:00,63.2,21.0,2.1,0.1,0.2,,2.6,2.9,9.7,4.3,58.4,28.76,
7551,11/11/2017,16:00,59.0,20.7,2.0,0.0,0.2,,2.5,2.8,9.0,6.0,57.0,26.82,
7552,11/11/2017,17:00,60.6,20.1,1.9,0.0,0.2,,2.3,2.6,11.2,3.8,60.1,26.57,
7553,11/11/2017,18:00,62.5,19.7,1.9,0.0,0.2,,2.3,2.4,16.2,5.4,64.2,26.87,
7554,11/11/2017,19:00,57.1,18.9,1.8,0.0,0.2,,2.3,2.3,13.6,4.8,67.6,26.24,
7555,11/11/2017,20:00,68.3,18.6,1.2,0.0,0.5,,2.1,2.2,14.5,4.3,69.1,28.6,
7556,11/11/2017,21:00,80.5,18.4,1.1,0.0,0.4,,2.1,2.2,14.0,2.9,69.1,25.99,
7557,11/11/2017,22:00,82.7,18.3,1.0,0.0,0.5,,2.0,2.1,12.5,5.3,68.5,26.28,
7558,11/11/2017,23:00,105.5,17.6,0.6,0.0,0.7,,1.8,2.0,9.9,3.8,69.8,24.15,
7559,11/11/2017,00:00,121.5,16.6,0.3,0.0,1.6,,0.7,1.6,17.5,3.3,75.0,29.76,
7560,12/11/2017,01:00,115.7,15.8,0.4,0.1,1.6,,0.4,1.2,15.8,2.9,80.3,20.45,
7561,12/11/2017,02:00,153.1,14.5,0.1,,,,,0.9,11.1,2.9,86.9,83.92,
7562,12/11/2017,03:00,305.5,14.1,0.1,0.4,1.4,,0.1,0.4,12.9,3.4,90.1,91.7,
7563,12/11/2017,04:00,268.5,14.2,0.2,0.5,1.3,,0.1,0.2,10.1,4.4,90.3,63.31,
7564,12/11/2017,05:00,319.7,13.8,0.1,0.6,1.1,,0.1,0.1,11.2,-0.9,91.9,78.34,
7565,12/11/2017,06:00,1.7,15.3,0.1,1.6,1.1,,0.2,0.1,16.8,2.6,85.1,79.98,
7566,12/11/2017,07:00,83.5,17.8,0.8,0.0,0.2,,2.1,0.6,-4.3,3.5,59.2,35.37,
7567,12/11/2017,08:00,92.4,19.0,1.1,0.0,0.1,,2.5,1.2,7.4,-0.3,53.3,35.59,
7568,12/11/2017,09:00,85.1,19.7,0.9,0.0,0.1,,2.6,1.8,8.9,-0.9,50.1,58.45,
7569,12/11/2017,10:00,91.9,20.6,0.6,0.0,0.2,,2.8,2.5,6.1,2.5,45.6,71.85,
7570,12/11/2017,11:00,142.8,20.6,0.9,0.1,0.4,,2.6,2.6,11.1,0.7,45.6,55.38,
7571,12/11/2017,12:00,110.2,21.0,1.0,0.1,0.3,,2.7,2.7,7.8,3.3,44.1,48.83,
7572,12/11/2017,13:00,103.2,21.8,1.8,0.1,0.3,,2.8,2.7,13.9,1.1,43.9,36.17,
7573,12/11/2017,14:00,96.7,21.4,2.1,0.0,0.2,,2.7,2.7,9.9,2.0,45.9,31.76,
7574,12/11/2017,15:00,90.1,21.2,2.0,0.0,0.1,,2.7,2.7,9.8,3.6,47.0,31.39,
7575,12/11/2017,16:00,97.2,20.9,2.1,0.0,0.1,,2.4,2.6,11.7,5.9,49.3,31.71,
7576,12/11/2017,17:00,84.8,20.3,2.1,0.0,0.1,,2.3,2.5,14.9,3.2,52.0,27.4,
7577,12/11/2017,18:00,82.2,19.4,2.0,0.0,0.2,,2.2,2.4,13.7,2.4,57.7,23.81,
7578,12/11/2017,19:00,81.0,18.5,1.5,0.0,0.2,,2.1,2.3,11.6,5.1,59.7,27.01,
7579,12/11/2017,20:00,84.4,18.2,1.5,0.0,0.3,,1.9,2.1,12.6,3.9,61.0,23.43,
7580,12/11/2017,21:00,86.4,18.1,1.3,0.0,0.2,,1.9,2.1,11.5,5.0,62.0,23.55,
7581,12/11/2017,22:00,91.6,18.0,1.3,0.0,0.4,,1.8,1.9,10.0,6.5,61.9,23.57,
7582,12/11/2017,23:00,99.6,17.2,0.5,0.0,0.5,,1.6,1.8,11.7,4.2,64.6,27.6,
7583,12/11/2017,00:00,109.8,16.3,0.4,0.0,0.5,,1.4,1.7,11.4,3.9,68.7,22.33,
7584,13/11/2017,01:00,96.8,16.9,0.8,0.0,0.7,,1.3,1.5,7.9,2.2,65.4,19.7,
7585,13/11/2017,02:00,162.0,16.5,0.1,,,,,1.4,16.5,3.1,65.5,81.03,
7586,13/11/2017,03:00,103.1,15.4,0.1,0.0,0.7,,0.9,1.2,12.8,2.3,72.0,82.66,
7587,13/11/2017,04:00,2.7,15.4,0.2,0.2,1.1,,0.6,0.9,14.2,5.0,74.9,76.25,
7588,13/11/2017,05:00,242.7,15.8,0.1,1.2,1.8,,0.1,0.5,16.6,6.0,70.9,65.64,
7589,13/11/2017,06:00,258.6,16.0,0.1,2.7,1.7,,0.1,0.4,19.2,4.9,74.8,91.01,
7590,13/11/2017,07:00,130.0,17.5,0.2,1.9,1.6,,0.4,0.3,19.5,7.1,65.5,56.9,
7591,13/11/2017,08:00,112.9,18.5,0.7,0.2,0.6,,1.7,0.6,10.9,4.2,55.1,42.75,
7592,13/11/2017,09:00,86.0,19.8,1.1,0.2,0.4,,2.2,1.1,11.4,1.5,49.0,39.29,
7593,13/11/2017,10:00,80.0,20.3,1.3,0.2,0.3,,2.3,1.7,12.3,3.9,47.3,42.59,
7594,13/11/2017,11:00,99.8,20.5,1.4,0.1,0.3,,2.6,2.2,7.8,4.8,45.5,40.05,
7595,13/11/2017,12:00,111.3,21.7,1.5,0.2,0.4,,2.7,2.4,9.7,1.8,41.2,41.23,
7596,13/11/2017,13:00,97.0,21.2,1.6,0.1,0.3,,2.9,2.6,16.9,-0.2,45.3,38.09,
7597,13/11/2017,14:00,88.6,20.7,2.0,0.1,0.2,,2.9,2.7,11.0,4.5,46.6,32.86,
7598,13/11/2017,15:00,83.9,20.6,2.0,0.1,0.2,,2.9,2.8,13.4,5.3,47.0,32.9,
7599,13/11/2017,16:00,92.5,20.2,2.2,0.1,0.2,,2.7,2.8,11.2,5.2,48.4,30.4,
7600,13/11/2017,17:00,92.5,19.9,2.1,0.1,0.2,,2.6,2.8,13.0,1.7,49.7,26.34,
7601,13/11/2017,18:00,94.2,19.1,1.7,0.0,0.2,,2.5,2.7,11.3,5.4,51.6,30.38,
7602,13/11/2017,19:00,90.5,18.3,1.5,0.0,0.3,,2.4,2.5,10.3,4.8,52.8,23.97,
7603,13/11/2017,20:00,89.0,17.8,1.0,0.0,0.6,,2.2,2.4,12.5,2.7,53.6,25.84,
7604,13/11/2017,21:00,86.7,18.0,0.9,0.0,0.6,,2.1,2.3,11.9,1.1,54.2,25.3,
7605,13/11/2017,22:00,87.0,18.3,1.1,0.0,0.5,,2.2,2.2,9.1,0.5,53.7,26.13,
7606,13/11/2017,23:00,88.3,18.1,1.3,0.0,0.2,,2.5,2.2,6.4,4.8,52.8,22.5,
7607,13/11/2017,00:00,100.7,17.0,0.4,0.0,0.6,,2.0,2.2,9.5,2.2,54.5,40.6,
7608,14/11/2017,01:00,307.8,14.7,0.0,0.0,1.3,,0.9,1.9,16.2,4.2,67.7,92.72,
7609,14/11/2017,02:00,270.4,13.2,0.1,,,,,1.8,13.0,3.9,78.6,81.83,
7610,14/11/2017,03:00,70.6,12.6,0.2,1.3,1.6,,0.1,1.0,12.8,3.8,83.0,109.66,
7611,14/11/2017,04:00,344.6,12.1,0.0,2.3,1.5,,0.0,0.4,14.8,6.0,86.9,83.46,
7612,14/11/2017,05:00,73.6,11.9,0.2,4.0,1.5,,0.1,0.1,14.2,7.7,89.5,132.91,
7613,14/11/2017,06:00,291.2,12.7,0.3,6.8,1.7,,0.1,0.1,22.2,8.1,86.1,51.83,
7614,14/11/2017,07:00,291.1,15.6,0.5,10.4,2.5,,0.1,0.1,24.0,7.3,74.0,41.98,
7615,14/11/2017,08:00,195.4,19.5,0.7,2.1,1.3,,1.3,0.4,9.0,9.9,53.1,58.26,
7616,14/11/2017,09:00,130.6,20.1,0.4,0.3,0.7,,2.1,0.9,10.4,7.3,49.2,65.39,
7617,14/11/2017,10:00,104.5,20.8,1.0,0.6,1.1,,1.8,1.3,21.4,4.3,50.4,53.57,
7618,14/11/2017,11:00,91.0,20.9,2.0,0.2,0.3,,2.4,1.9,10.5,5.1,50.5,31.3,
7619,14/11/2017,12:00,89.7,20.9,2.1,0.1,0.3,,2.5,2.2,10.1,3.9,50.1,28.69,
7620,14/11/2017,13:00,101.6,21.2,2.1,0.1,0.2,,2.5,2.3,11.1,-1.8,49.9,31.13,
7621,14/11/2017,14:00,81.3,21.4,2.0,0.1,0.2,,2.4,2.4,11.4,-0.5,49.8,31.86,
7622,14/11/2017,15:00,69.6,21.3,2.2,0.1,0.2,,2.4,2.5,10.3,4.2,49.9,26.92,
7623,14/11/2017,16:00,71.4,21.1,2.2,0.1,0.2,,2.4,2.4,10.7,4.2,50.7,27.76,
7624,14/11/2017,17:00,72.8,20.8,2.0,0.1,0.2,,2.4,2.4,18.4,3.5,56.8,29.05,
7625,14/11/2017,18:00,76.1,20.0,2.3,0.0,0.2,,2.4,2.4,15.1,2.5,62.0,24.0,
7626,14/11/2017,19:00,76.5,19.6,1.9,0.0,0.2,,2.3,2.4,13.3,4.5,64.0,26.17,
7627,14/11/2017,20:00,73.7,19.5,1.5,0.0,0.3,,2.2,2.3,11.9,5.4,64.7,27.46,
7628,14/11/2017,21:00,72.0,19.4,1.0,0.0,0.3,,2.1,2.2,12.2,-1.0,65.4,30.54,
7629,14/11/2017,22:00,58.9,19.2,0.8,0.0,0.5,,1.9,2.1,9.1,0.0,65.7,27.93,
7630,14/11/2017,23:00,261.8,18.9,0.2,0.0,0.8,,1.5,1.9,11.7,2.4,68.8,87.61,
7631,14/11/2017,00:00,299.2,18.5,0.4,0.0,0.8,,1.3,1.7,10.4,0.9,72.6,43.91,
7632,15/11/2017,01:00,276.0,17.3,0.4,0.1,1.4,,0.5,1.3,10.9,-0.1,78.7,39.66,
7633,15/11/2017,02:00,283.7,16.0,0.1,,,,,1.1,10.0,4.3,84.2,106.72,
7634,15/11/2017,03:00,299.3,15.0,0.2,1.4,1.4,,0.1,0.6,9.5,3.6,89.5,57.57,
7635,15/11/2017,04:00,309.4,14.4,0.1,2.0,1.4,,0.1,0.2,9.5,1.1,91.9,93.47,
7636,15/11/2017,05:00,269.6,14.0,0.1,2.9,1.2,,0.1,0.1,11.2,3.2,92.9,88.54,
7637,15/11/2017,06:00,257.7,14.7,0.1,4.5,1.3,,0.1,0.1,21.6,5.6,90.6,96.63,
7638,15/11/2017,07:00,62.6,18.1,0.3,3.7,2.0,,0.3,0.1,17.0,7.0,74.6,65.31,
7639,15/11/2017,08:00,12.9,20.5,0.8,1.3,1.5,,1.1,0.4,11.2,6.3,62.8,43.35,
7640,15/11/2017,09:00,23.8,22.0,1.4,1.2,1.4,,1.3,0.7,11.7,2.8,56.8,44.1,
7641,15/11/2017,10:00,55.4,22.7,1.8,0.4,0.6,,2.3,1.3,8.5,2.2,53.9,33.3,
7642,15/11/2017,11:00,64.1,23.5,2.1,0.1,0.4,,2.9,1.9,10.5,0.5,52.0,30.58,
7643,15/11/2017,12:00,67.0,23.4,2.7,0.2,0.4,,2.7,2.3,4.8,2.2,51.1,26.7,
7644,15/11/2017,13:00,57.4,23.3,3.0,0.1,0.2,,2.6,2.6,8.1,1.2,50.2,27.33,
7645,15/11/2017,14:00,42.3,23.4,3.4,0.1,0.3,,2.6,2.7,4.6,1.8,48.6,25.44,
7646,15/11/2017,15:00,44.6,23.3,3.2,0.2,0.4,,2.8,2.7,15.6,0.3,52.5,24.98,
7647,15/11/2017,16:00,52.8,23.1,3.0,0.1,0.3,,2.6,2.6,18.3,1.0,57.9,28.3,
7648,15/11/2017,17:00,45.9,22.4,3.4,0.1,0.3,,2.5,2.6,15.3,4.2,60.8,25.54,
7649,15/11/2017,18:00,51.2,21.7,2.7,0.0,0.3,,2.3,2.5,13.3,5.3,63.6,27.24,
7650,15/11/2017,19:00,39.6,21.0,2.6,0.0,0.4,,2.1,2.4,14.1,4.5,65.9,26.22,
7651,15/11/2017,20:00,36.2,20.7,2.6,0.0,0.4,,2.1,2.2,12.4,4.7,66.7,25.82,
7652,15/11/2017,21:00,31.1,20.5,2.7,0.0,0.3,,2.2,2.2,9.1,7.6,65.2,25.59,
7653,15/11/2017,22:00,26.7,20.2,2.2,0.0,0.2,,2.2,2.1,6.6,4.3,63.3,25.96,
7654,15/11/2017,23:00,22.5,19.9,2.0,0.0,0.2,,2.3,2.2,12.1,2.6,66.2,25.94,
7655,15/11/2017,00:00,21.7,19.5,1.8,0.0,0.3,,2.0,2.2,11.0,3.0,69.9,24.87,
7656,16/11/2017,01:00,29.1,19.1,1.5,0.0,0.2,,2.1,2.2,7.0,3.6,71.0,26.47,
7657,16/11/2017,02:00,24.7,18.9,1.6,,,,,2.1,8.4,0.8,70.9,22.37,
7658,16/11/2017,03:00,22.9,18.7,1.3,0.0,0.1,,2.1,2.1,12.2,2.6,74.1,25.46,
7659,16/11/2017,04:00,353.3,17.7,0.3,0.0,0.3,,1.8,2.0,8.3,3.7,78.5,84.56,
7660,16/11/2017,05:00,196.8,15.8,0.1,0.2,0.8,,0.8,1.6,10.0,3.0,87.1,87.8,
7661,16/11/2017,06:00,18.4,17.5,0.9,1.0,1.4,,0.6,1.3,13.2,3.7,79.9,25.15,
7662,16/11/2017,07:00,27.7,19.8,1.4,0.4,0.9,,1.4,1.2,11.0,4.8,69.7,28.4,
7663,16/11/2017,08:00,33.4,21.6,2.2,0.3,0.6,,1.9,1.2,6.5,4.1,57.8,27.65,
7664,16/11/2017,09:00,42.4,22.3,3.1,0.1,0.3,,2.4,1.6,8.4,-0.9,53.2,23.97,
7665,16/11/2017,10:00,40.0,22.9,2.9,0.2,0.3,,2.5,2.1,13.7,0.6,54.5,26.87,
7666,16/11/2017,11:00,39.5,23.3,3.1,0.1,0.3,,2.6,2.3,10.3,2.5,54.0,27.39,
7667,16/11/2017,12:00,37.6,23.2,3.7,0.1,0.2,,2.6,2.5,13.6,1.7,55.4,24.57,
7668,16/11/2017,13:00,55.6,23.3,2.8,0.1,0.2,,2.8,2.6,12.2,6.7,57.0,27.36,
7669,16/11/2017,14:00,47.6,22.7,2.8,0.1,0.4,,2.7,2.7,13.3,6.6,59.9,26.51,
7670,16/11/2017,15:00,42.8,22.3,2.6,0.1,0.5,,2.3,2.6,13.5,7.3,62.8,27.37,
7671,16/11/2017,16:00,37.6,21.6,2.9,0.1,0.6,,2.0,2.5,17.5,5.4,67.5,22.32,
7672,16/11/2017,17:00,37.5,20.7,2.2,0.1,0.8,,1.7,2.2,15.5,3.4,74.4,24.14,
7673,16/11/2017,18:00,36.9,20.8,2.2,0.0,0.7,,1.6,1.9,13.4,3.5,73.4,24.4,
7674,16/11/2017,19:00,43.9,20.5,2.5,0.0,0.5,,1.8,1.8,13.0,4.7,73.4,26.7,
7675,16/11/2017,20:00,43.4,20.4,2.1,0.0,0.4,,1.9,1.8,14.3,3.4,72.8,24.81,
7676,16/11/2017,21:00,44.0,20.1,1.8,0.0,0.4,,2.0,1.8,15.1,,75.2,25.72,
7677,16/11/2017,22:00,37.0,19.9,1.7,0.0,0.4,,2.0,1.9,10.8,,74.4,26.07,
7678,16/11/2017,23:00,35.9,19.9,1.8,0.0,0.3,,2.0,2.0,13.3,1.9,73.8,24.59,
7679,16/11/2017,00:00,34.1,19.6,1.8,0.0,0.2,,2.1,2.0,8.9,1.5,73.5,24.64,
7680,17/11/2017,01:00,34.6,19.4,1.3,0.0,0.2,,2.1,2.0,10.1,1.6,74.6,29.98,
7681,17/11/2017,02:00,49.2,19.4,1.2,,,,,2.1,9.2,3.2,73.6,27.54,
7682,17/11/2017,03:00,40.4,19.4,1.3,-0.1,0.1,,2.0,2.1,12.3,3.7,74.8,26.78,
7683,17/11/2017,04:00,36.9,19.3,1.3,-0.1,0.1,,2.2,2.1,13.3,3.2,75.6,28.44,
7684,17/11/2017,05:00,30.5,19.3,1.7,0.0,0.4,,2.0,2.1,13.2,2.3,76.2,24.2,
7685,17/11/2017,06:00,27.1,19.5,2.3,0.1,0.6,,1.7,2.0,13.7,2.0,76.0,23.86,
7686,17/11/2017,07:00,25.9,20.5,2.2,0.2,0.7,,1.6,1.9,15.4,2.0,71.2,25.61,
7687,17/11/2017,08:00,34.8,21.3,2.6,0.3,0.6,,1.8,1.8,16.4,2.6,68.3,26.83,
7688,17/11/2017,09:00,38.4,22.5,2.9,0.2,0.5,,2.1,1.8,14.8,4.6,63.4,24.12,
7689,17/11/2017,10:00,44.5,23.2,3.1,0.1,0.3,,2.4,2.0,15.9,2.0,61.1,26.39,
7690,17/11/2017,11:00,43.5,22.7,3.2,0.1,0.4,,2.6,2.2,14.8,2.5,63.7,25.91,
7691,17/11/2017,12:00,46.0,23.3,3.0,0.1,0.4,,2.6,2.4,13.6,5.4,62.5,27.4,
7692,17/11/2017,13:00,41.0,23.4,3.4,0.2,0.4,,2.6,2.5,13.8,5.6,60.8,25.48,
7693,17/11/2017,14:00,50.6,22.5,3.0,0.1,0.5,,2.6,2.6,3.6,5.2,59.1,25.83,
7694,17/11/2017,15:00,51.2,22.1,3.0,0.1,0.6,,2.4,2.5,15.5,3.5,56.3,25.88,
7695,17/11/2017,16:00,57.9,22.2,2.6,0.1,0.5,,2.4,2.5,21.1,2.6,66.3,28.88,
7696,17/11/2017,17:00,65.3,22.5,2.7,0.1,0.4,,2.4,2.4,10.9,5.5,62.5,27.9,
7697,17/11/2017,18:00,60.6,21.9,2.1,0.0,0.7,,2.1,2.3,18.4,3.2,64.3,28.49,
7698,17/11/2017,19:00,60.8,21.7,1.6,0.0,0.7,,2.0,2.2,17.7,2.7,66.0,31.09,
7699,17/11/2017,20:00,66.2,21.2,1.8,0.0,0.6,,2.0,2.1,18.6,5.1,68.8,29.04,
7700,17/11/2017,21:00,48.2,21.1,1.7,0.0,0.4,,2.1,2.0,16.9,1.4,69.4,27.64,
7701,17/11/2017,22:00,48.2,21.0,1.7,0.0,0.3,,2.2,2.1,18.3,4.5,70.6,26.06,
7702,17/11/2017,23:00,39.2,20.8,1.9,0.0,0.3,,2.2,2.1,12.1,5.0,70.8,28.17,
7703,17/11/2017,00:00,47.7,20.7,2.0,0.0,0.2,,2.2,2.2,12.1,2.9,70.0,27.13,
7704,18/11/2017,01:00,41.8,20.6,2.1,0.0,0.1,,2.4,2.3,11.9,4.6,70.6,23.94,
7705,18/11/2017,02:00,54.7,20.5,1.9,,,,,2.3,9.8,1.1,69.6,27.16,
7706,18/11/2017,03:00,47.8,20.2,2.0,0.0,0.1,,2.4,2.3,14.5,3.1,71.4,27.93,
7707,18/11/2017,04:00,46.7,20.0,1.7,0.0,0.1,,2.4,2.4,14.1,1.6,72.2,31.64,
7708,18/11/2017,05:00,41.3,20.0,2.0,0.0,0.1,,2.4,2.4,16.8,,74.1,24.96,
7709,18/11/2017,06:00,39.9,20.1,1.8,0.0,0.4,,2.1,2.3,17.4,-2.0,74.2,26.17,
7710,18/11/2017,07:00,34.6,20.8,2.4,0.1,0.5,,2.0,2.2,13.2,4.2,68.9,25.06,
7711,18/11/2017,08:00,63.7,20.3,1.9,0.1,0.5,,2.2,2.2,25.2,4.0,72.9,28.67,
7712,18/11/2017,09:00,56.8,20.4,2.3,0.1,0.4,,2.3,2.1,13.7,5.1,74.3,28.14,
7713,18/11/2017,10:00,57.2,20.6,2.5,0.1,0.4,,2.4,2.2,13.5,4.0,71.8,28.49,
7714,18/11/2017,11:00,70.9,20.8,2.8,0.1,0.3,,2.4,2.3,13.0,2.9,70.0,27.55,
